Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2009-09-13,2009091312,7,1,2,00:22,1,2722,36,GB,34,66,17,-7,0,0,GB,CHI,(:22) (Shotgun) A.Rodgers pass incomplete short middle to D.Driver.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,A.Rodgers,00-0023459,1,Incomplete Pass,Short,11,0,0,middle,0,NA,NA,None,0,NA,NA,D.Driver,00-0004541,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.038914737792889335,0.15161546567609105,0.0032022192223610385,0.23289088474310687,0.25523241996911844,0.003782202349958718,0.31436207024647456,0,0,0.8823091276578514,-1.0241656199665352,0.5642008164674552,-1.5883664364339904,0.498809484853747,0.501190515146253,0.46811916362276873,0.5318808363772313,0.498809484853747,-0.030690321230978257,0.01682896274313972,-0.047519283974117976,2009
2009-09-13,2009091312,7,1,3,00:17,1,2717,5,GB,34,66,17,1,0,0,GB,CHI,(:17) (Shotgun) A.Rodgers pass short right to D.Wynn to GB 42 for 8 yards (M.Anderson).,1,8,0,0,NA,NA,NA,0,0,NA,Pass,A.Rodgers,00-0023459,1,Complete,Short,-2,10,0,right,0,NA,NA,None,0,NA,NA,D.Wynn,00-0025615,1,NA,NA,NA,M.Anderson,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.0410125359019242,0.18738458371607397,0.003727457802487926,0.2868639750300982,0.2266250920347079,0.004955953010375504,0.24943040250433235,0,0,-0.1418564923086838,-0.5197225295181238,-1.5684763138786455,1.0487537843605217,0.46811916362276873,0.5318808363772313,0.45196698471397995,0.54803301528602,0.46811916362276873,-0.016152178908788783,-0.04738776895521146,0.03123559004642268,2009
2009-09-13,2009091312,7,1,NA,00:00,0,2700,17,GB,34,34,0,1,0,0,,NA,END QUARTER 1,1,0,0,0,NA,NA,NA,0,0,NA,Quarter End,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,GB,CHI,0,None,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
2009-09-13,2009091312,7,2,4,15:00,15,2700,0,GB,42,58,9,1,0,1,GB,CHI,"(15:00) J.Kapinos punts 58 yards to end zone, Center-B.Goode, Touchback.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Touchback,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.04726155971367069,0.20989354041674824,0.0033793742967239966,0.3057110590520646,0.2229558503629054,0.005924020562517564,0.20487459559536944,0,0,-0.6615790218268076,0.09298705545375752,NA,NA,0.45196698471397995,0.54803301528602,0.5117820062709335,0.48821799372906644,0.45196698471397995,0.05981502155695356,NA,NA,2009
2009-09-13,2009091312,8,2,1,14:52,15,2692,8,CHI,20,80,10,-1,0,0,CHI,GB,(14:52) M.Forte left end to CHI 19 for -1 yards (C.Jenkins).,1,-1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,M.Forte,00-0026184,1,left,end,NA,None,0,NA,NA,NA,C.Jenkins,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.05526221809092821,0.16504933675247946,0.006015856840218072,0.24942192129348356,0.20790345937568167,0.0032831384584396483,0.3130640691887693,0,0,0.5685919663730501,-0.8648532113913627,NA,NA,0.5117820062709335,0.48821799372906655,0.5384450180750113,0.4615549819249887,0.48821799372906655,-0.02666301180407782,NA,NA,2009
2009-09-13,2009091312,8,2,2,14:11,15,2651,41,CHI,19,81,11,7,0,0,CHI,GB,(14:11) M.Forte left end to CHI 27 for 8 yards (B.Chillar).,1,8,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,M.Forte,00-0026184,1,left,end,NA,None,0,NA,NA,NA,B.Chillar,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.0663941510199679,0.1932070705360907,0.00781463254602959,0.2922430345442289,0.18002092884237597,0.003522718122931073,0.25679746438837586,0,0,-0.29626124501831264,0.5938532163942589,NA,NA,0.5384450180750113,0.4615549819249887,0.5209660425159939,0.4790339574840062,0.4615549819249887,0.01747897555901745,NA,NA,2009
2009-09-13,2009091312,8,2,3,13:26,14,2606,45,CHI,27,73,3,7,0,0,CHI,GB,(13:26) J.Cutler pass incomplete short right to E.Bennett.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,J.Cutler,00-0024226,1,Incomplete Pass,Short,3,0,0,right,0,NA,NA,None,0,NA,NA,E.Bennett,00-0026210,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.06952297266351468,0.18001445550788392,0.0047246423485665275,0.2631376634864718,0.16807334130871648,0.00337204594360858,0.3111548787412381,0,0,0.2975919713759463,-1.7412173600723355,1.1812764701869394,-2.922493830259275,0.5209660425159939,0.4790339574840062,0.5730920430525317,0.4269079569474683,0.4790339574840062,-0.052126000536537875,0.03570155976532102,-0.0878275603018589,2009
2009-09-13,2009091312,8,2,4,13:22,14,2602,4,CHI,27,73,3,7,0,1,CHI,GB,"(13:22) B.Maynard punts 51 yards to GB 22, Center-P.Mannelly, fair catch by J.Nelson.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,J.Nelson,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.07353535138629037,0.24704675354542757,0.0051142135032710215,0.36160206704780423,0.08184819310156523,0.00451215218662413,0.22634126922901737,0,0,-1.4436253886963892,0.679928285847802,NA,NA,0.5730920430525317,0.4269079569474683,0.49308343816971456,0.5069165618302854,0.4269079569474683,0.08000860488281714,NA,NA,2009
2009-09-13,2009091312,9,2,1,13:14,14,2594,8,GB,22,78,10,2,0,0,GB,CHI,"(13:14) R.Grant left end to GB 24 for 2 yards (A.Brown, A.Ogunleye).",1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Grant,00-0022984,1,left,end,NA,None,0,NA,NA,NA,A.Brown,A.Ogunleye,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.0771356318357823,0.15424593517375784,0.004975055905877617,0.23216428806473852,0.21068670658506064,0.0032143520327757766,0.31757803040200744,0,0,0.7636971028485873,-0.41872951562723926,NA,NA,0.49308343816971456,0.5069165618302854,0.48137293630051575,0.5186270636994843,0.49308343816971456,-0.011710501869198808,NA,NA,2009
2009-09-13,2009091312,9,2,2,12:35,13,2555,39,GB,24,76,8,7,0,0,GB,CHI,"(12:35) (Shotgun) R.Grant left tackle to GB 29 for 5 yards (B.Urlacher, M.Harrison).",1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Grant,00-0022984,1,left,tackle,NA,None,0,NA,NA,NA,B.Urlacher,M.Harrison,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.08867571764698631,0.16745767325598263,0.005042503327852656,0.2509212209570639,0.19599998431854923,0.00348921921323145,0.28841368128033396,0,0,0.344967587221348,0.14491767463808025,NA,NA,0.48137293630051575,0.5186270636994843,0.48723799742452134,0.5127620025754787,0.48137293630051575,0.005865061124005588,NA,NA,2009
2009-09-13,2009091312,9,2,3,11:55,12,2515,40,GB,29,71,3,18,0,1,GB,CHI,(11:55) (Shotgun) A.Rodgers pass short middle to D.Driver to GB 40 for 11 yards (D.Manning) [M.Harrison].,1,11,0,0,NA,NA,NA,0,0,NA,Pass,A.Rodgers,00-0023459,1,Complete,Short,11,0,1,middle,0,NA,NA,None,0,NA,NA,D.Driver,00-0004541,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.09458193250636109,0.16754630348028374,0.004033142257308488,0.24468392007158346,0.17354683824655548,0.0033035322978081207,0.3123043311400997,0,0,0.48988526185942827,1.7714198602488678,1.7714198602488678,0,0.48723799742452134,0.5127620025754787,0.5438999982689554,0.4561000017310446,0.48723799742452134,0.05666200084443407,0.05666200084443407,0,2009
2009-09-13,2009091312,9,2,1,11:19,12,2479,36,GB,40,60,10,28,0,1,GB,CHI,(11:19) A.Rodgers pass short left to G.Jennings pushed ob at 50 for 10 yards (N.Vasher).,1,10,0,0,NA,NA,NA,0,0,NA,Pass,A.Rodgers,00-0023459,1,Complete,Short,8,2,0,left,0,NA,NA,None,0,NA,NA,G.Jennings,00-0024267,1,NA,NA,NA,N.Vasher,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.08151590002539738,0.09931634382343087,0.0010778922123616944,0.14844432206763897,0.267801749557808,0.0031583204780363536,0.3986854718353268,0,0,2.261305122108296,0.6984333939635143,0.6623500513089962,0.03608334265451818,0.5438999982689554,0.4561000017310446,0.5682255899421782,0.4317744100578218,0.5438999982689554,0.02432559167322279,0.02206060164842727,0.0022649900247955213,2009
2009-09-13,2009091312,9,2,1,10:58,11,2458,21,MID,50,50,10,45,0,1,GB,CHI,(10:58) R.Grant right end pushed ob at CHI 33 for 17 yards (K.Payne).,1,17,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Grant,00-0022984,1,right,end,NA,None,0,NA,NA,NA,K.Payne,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.06898373108871371,0.07596776589276588,4.5046577780418563e-4,0.11328940783392843,0.29807810167861243,0.003055879797969826,0.4401746479302055,0,0,2.9597385160718104,0.9132990877383986,NA,NA,0.5682255899421782,0.4317744100578218,0.6023192540624073,0.39768074593759273,0.5682255899421782,0.03409366412022907,NA,NA,2009
2009-09-13,2009091312,9,2,1,10:22,11,2422,36,CHI,33,33,10,35,0,1,GB,CHI,"(10:22) R.Grant right end pushed ob at CHI 8 for 25 yards (K.Payne). PENALTY on GB-J.Spitz, Offensive Holding, 10 yards, enforced at CHI 33 - No Play.",1,25,0,0,NA,NA,NA,0,0,NA,No Play,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,K.Payne,NA,NA,NA,0,NA,NA,0,0,NA,1,GB,NA,J.Spitz,10,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.04937654833619924,0.0457352993615203,9.704974418003687e-5,0.06794157163316365,0.33955035673692135,0.0027433373423195358,0.49455583684569604,0,0,3.873037603810209,-0.8425496055131401,NA,NA,0.6023192540624073,0.39768074593759273,0.5759605768291788,0.4240394231708212,0.6023192540624073,-0.02635867723322849,NA,NA,2009
2009-09-13,2009091312,9,2,1,09:53,10,2393,29,CHI,43,43,20,33,0,0,GB,CHI,(9:53) A.Rodgers pass short right to D.Lee pushed ob at CHI 45 for -2 yards (C.Tillman).,1,-2,0,0,NA,NA,NA,0,0,NA,Pass,A.Rodgers,00-0023459,1,Complete,Short,-3,1,0,right,0,NA,NA,None,0,NA,NA,D.Lee,00-0021929,1,NA,NA,NA,C.Tillman,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.07268773932988622,0.06656410993377836,2.634410207427414e-4,0.09886602274290572,0.34785827081687415,0.00342567124021638,0.41033474491559635,0,0,3.030487998297069,-0.6354006169245769,-0.7116642191032634,0.07626360217868644,0.5759605768291788,0.4240394231708212,0.5568679679512037,0.44313203204879625,0.5759605768291788,-0.019092608877975037,-0.022885319041320962,0.003792710163345925,2009
2009-09-13,2009091312,9,2,2,09:33,10,2373,20,CHI,45,45,22,40,0,0,GB,CHI,(9:33) (Shotgun) A.Rodgers pass short middle to D.Lee to CHI 38 for 7 yards (M.Anderson).,1,7,0,0,NA,NA,NA,0,0,NA,Pass,A.Rodgers,00-0023459,1,Complete,Short,3,4,0,middle,0,NA,NA,None,0,NA,NA,D.Lee,00-0021929,1,NA,NA,NA,M.Anderson,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.09043320684050171,0.08300394835742202,6.61659322175844e-4,0.1271150613064,0.334972712789575,0.003276808764458592,0.3605366026194668,0,0,2.395087381372492,-0.26046772714592414,-0.602511678682645,0.34204395153672085,0.5568679679512037,0.44313203204879625,0.5527142935884203,0.4472857064115797,0.5568679679512037,-0.004153674362783466,-0.018673798505740913,0.014520124142957447,2009
2009-09-13,2009091312,9,2,3,08:48,9,2328,45,CHI,38,38,15,44,0,0,GB,CHI,(8:48) (Shotgun) A.Rodgers pass short right to D.Driver pushed ob at CHI 34 for 4 yards (A.Afalava).,1,4,0,0,NA,NA,NA,0,0,NA,Pass,A.Rodgers,00-0023459,1,Complete,Short,-2,6,0,right,0,NA,NA,None,0,NA,NA,D.Driver,00-0004541,1,NA,NA,NA,A.Afalava,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.09942258445330042,0.0804629319014857,4.8255616420536944e-4,0.12542402589358198,0.39571626674811206,0.004329700121005647,0.29416193471830887,0,0,2.134619654226568,-1.0151515524816863,-1.2178812621748731,0.20272970969318682,0.5527142935884203,0.4472857064115797,0.5233281091119633,0.47667189088803674,0.5527142935884203,-0.029386184476457022,-0.03737075951391422,0.007984575037457198,2009
2009-09-13,2009091312,9,2,4,08:22,9,2302,26,CHI,34,34,11,44,0,0,GB,CHI,"(8:22) M.Crosby 52 yard field goal is GOOD, Center-B.Goode, Holder-M.Flynn.",1,0,1,0,NA,NA,NA,0,0,NA,Field Goal,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,Good,52,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,GB,CHI,0,None,3,3,3,3,3,0.05320274326940048,0.09067781590766902,0.0010272112901256528,0.13545252921015272,0.6735686941221454,2.9588985015484553e-4,0.045775116350351884,0,0,1.1194681017448815,1.8805318982551185,NA,NA,0.5233281091119633,0.47667189088803674,0.5860557281431815,0.4139442718568185,0.5233281091119633,0.06272761903121826,NA,NA,2009
2009-09-13,2009091312,10,2,NA,08:18,9,2298,4,GB,30,30,0,0,0,NA,CHI,GB,M.Crosby kicks 73 yards from GB 30 to CHI -3. D.Manning to CHI 24 for 27 yards (D.Bishop).,1,27,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,D.Manning,NA,D.Bishop,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,GB,CHI,0,None,3,3,3,3,3,0.22228773927175674,0.13401405178327877,0.004856625637900453,0.19952243819238955,0.1730986265758651,0.0026603801297008234,0.2635601384091086,0,0,0.5611251348783928,0.31342775468352646,NA,NA,0.5860557281431815,0.4139442718568185,0.5755509675974566,0.42444903240254345,0.4139442718568185,0.010504760545724967,NA,NA,2009
2009-09-13,2009091312,10,2,1,08:13,9,2293,5,CHI,24,76,10,68,0,1,CHI,GB,(8:13) J.Cutler pass deep right to J.Knox pushed ob at GB 8 for 68 yards (C.Woodson).,1,68,0,0,NA,NA,NA,0,0,NA,Pass,J.Cutler,00-0024226,1,Complete,Deep,43,25,0,right,0,NA,NA,None,0,NA,NA,J.Knox,00-0026913,1,NA,NA,NA,C.Woodson,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,GB,CHI,0,None,3,3,3,3,3,0.21243304143756203,0.12470838169827132,0.003548890809563171,0.18552387074834173,0.1871147911277889,0.002719726223684918,0.28395129795478785,0,0,0.8745528895619192,4.33935950612312,2.884759862128206,1.4545996439949143,0.5755509675974566,0.42444903240254345,0.43927804897857264,0.5607219510214274,0.42444903240254345,0.13627291861888396,0.08911144512124086,0.0471614734976431,2009
2009-09-13,2009091312,10,2,1,07:42,8,2262,31,GB,8,8,8,68,1,0,CHI,GB,"(7:42) M.Forte left guard to GB 8 for no gain (A.Hawk, A.Bigby).",1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,M.Forte,00-0026184,1,left,guard,NA,None,0,NA,NA,NA,A.Hawk,A.Bigby,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,GB,CHI,0,None,3,3,3,3,3,0.02899214489398397,0.011531703200527769,6.343796166106801e-6,0.013019459682344744,0.3195753403638882,0.001438933375584229,0.625436074687505,0,0,5.213912395685039,-0.42578282063234063,NA,NA,0.4392780489785726,0.5607219510214274,0.4503228805739182,0.5496771194260818,0.5607219510214274,-0.011044831595345639,NA,NA,2009
2009-09-13,2009091312,10,2,2,06:59,7,2219,43,GB,8,8,8,68,1,0,CHI,GB,(6:59) J.Cutler pass incomplete short right to D.Clark.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,J.Cutler,00-0024226,1,Incomplete Pass,Short,8,0,0,right,0,NA,NA,None,0,NA,NA,D.Clark,00-0003035,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,GB,CHI,0,None,3,3,3,3,3,0.038253146484526025,0.013711834442748098,1.836615422873347e-5,0.015800547828969946,0.39441596728428724,0.001588644199470206,0.5362114936057697,0,0,4.788129575052698,-0.7339184830454784,2.2118704249473016,-2.94578890799278,0.4503228805739182,0.5496771194260818,0.4728929932197099,0.5271070067802901,0.5496771194260818,-0.022570112645791673,0.07369357238609453,-0.0962636850318862,2009
2009-09-13,2009091312,10,2,3,06:54,7,2214,5,GB,8,8,8,68,1,1,CHI,GB,(6:54) J.Cutler pass short middle intended for M.Forte INTERCEPTED by J.Jolly at GB 12. J.Jolly to GB 14 for 2 yards (O.Kreutz).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,J.Cutler,00-0024226,1,Incomplete Pass,Short,-4,0,0,middle,1,J.Jolly,NA,None,0,NA,NA,NA,00-0026184,0,NA,NA,NA,O.Kreutz,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,GB,CHI,0,None,3,3,3,3,3,0.04567097842948456,0.016691056423973647,3.277147988549928e-5,0.020394069525420045,0.5406142160119478,0.0021825428048019313,0.3744143653244864,0,0,4.05421109200722,-4.160150054055378,-1.1736190378385336,-2.986531016216844,0.4728929932197099,0.5271070067802901,0.5929911944655415,0.4070088055344585,0.5271070067802901,-0.12009820124583159,-0.035470726053324186,-0.0846274751925074,2009
2009-09-13,2009091312,11,2,1,06:47,7,2207,7,GB,14,86,10,0,0,0,GB,CHI,(6:47) A.Rodgers pass incomplete deep middle to G.Jennings [A.Ogunleye].,1,0,0,0,NA,NA,NA,0,0,NA,Pass,A.Rodgers,00-0023459,1,Incomplete Pass,Deep,46,0,1,middle,0,NA,NA,None,0,NA,NA,G.Jennings,00-0024267,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,GB,CHI,0,None,3,3,3,3,3,0.3143817744503787,0.13221977316438624,0.006876014564990539,0.1963468027215312,0.13726497737273505,0.0022783212956074086,0.21063233643037083,0,0,0.10593896204815745,-0.5310660215972789,3.177383120241436,-3.708449141838715,0.5929911944655415,0.4070088055344585,0.5899754651116821,0.4100245348883179,0.5929911944655415,-0.0030157293538594088,0.11131862849876795,-0.11433435785262736,2009
2009-09-13,2009091312,11,2,NA,06:47,7,2207,0,GB,14,14,0,0,0,0,,NA,Timeout #1 by CHI at 06:47.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,GB,CHI,1,CHI,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
2009-09-13,2009091312,11,2,2,06:38,7,2198,9,GB,14,86,10,-3,0,0,GB,CHI,"(6:38) R.Grant up the middle to GB 11 for -3 yards (A.Ogunleye, A.Brown).",1,-3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Grant,00-0022984,1,middle,NA,NA,None,0,NA,NA,NA,A.Ogunleye,A.Brown,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,GB,CHI,0,None,3,3,2,3,2,0.32328220924561774,0.14996646926839594,0.0075473653058246454,0.22227613660242815,0.11761146543326667,0.0024497680452710453,0.17686658609919578,0,0,-0.42512705954912144,-0.8518143999455758,NA,NA,0.5899754651116821,0.4100245348883179,0.5636290102791777,0.43637098972082233,0.5899754651116821,-0.026346454832504418,NA,NA,2009
2009-09-13,2009091312,11,2,3,05:58,6,2158,40,GB,11,89,13,-14,0,0,GB,CHI,"(5:58) (Shotgun) A.Rodgers sacked in End Zone for -11 yards, SAFETY (D.Manning).",1,-11,1,0,NA,NA,NA,1,0,NA,Sack,NA,00-0023459,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,D.Manning,D.Manning,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,3,0,3,3,GB,CHI,0,None,3,3,2,3,2,0.34794203806415325,0.17991822883277095,0.00942191707586303,0.26064074584439423,0.07390886692723235,0.0025523483009399746,0.1256158549546463,0,0,-1.2769414594946973,-0.7230585405053027,NA,NA,0.5636290102791777,0.43637098972082233,0.5347836418361629,0.4652163581638371,0.5636290102791777,-0.028845368443014774,NA,NA,2009
2009-09-13,2009091312,12,2,NA,05:52,6,2152,6,GB,20,20,0,0,0,NA,CHI,GB,J.Kapinos kicks 62 yards from GB 20 to CHI 18. D.Hester to CHI 44 for 26 yards (J.Kuhn).,1,26,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,D.Hester,NA,J.Kuhn,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,2,3,-1,1,GB,CHI,0,None,2,3,2,3,2,0.3397001264251801,0.11319070275648976,0.004093255612027236,0.16759117821300468,0.14756773261693018,0.002245314909098925,0.2256116894672691,0,0,0.5055787869553154,1.6713509896799992,NA,NA,0.5347836418361629,0.46521635816383705,0.48379017093979243,0.5162098290602075,0.46521635816383705,0.05099347089637046,NA,NA,2009
2009-09-13,2009091312,12,2,1,05:45,6,2145,7,CHI,44,56,10,0,0,0,CHI,GB,(5:45) J.Cutler pass incomplete short right to D.Clark.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,J.Cutler,00-0024226,1,Incomplete Pass,Short,6,0,0,right,0,NA,NA,None,0,NA,NA,D.Clark,00-0003035,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,2,3,-1,1,GB,CHI,0,None,2,3,2,3,2,0.2338410103134661,0.07291827684811214,6.184671448466521e-4,0.10755522736891161,0.23323631466551434,0.0025431473117723184,0.34928755634737685,0,0,2.1769297766353146,-0.5173106595488179,0.20550677429470188,-0.7228174338435198,0.4837901709397925,0.5162098290602075,0.49972124962223297,0.500278750377767,0.5162098290602075,-0.01593107868244048,0.006363293933656089,-0.02229437261609657,2009
2009-09-13,2009091312,12,2,2,05:40,6,2140,5,CHI,44,56,10,2,0,0,CHI,GB,"(5:40) J.Cutler pass short left to E.Bennett to CHI 46 for 2 yards (A.Bigby, A.Harris).",1,2,0,0,NA,NA,NA,0,0,NA,Pass,J.Cutler,00-0024226,1,Complete,Short,-2,4,0,left,0,NA,NA,None,0,NA,NA,E.Bennett,00-0026210,1,NA,NA,NA,A.Bigby,A.Harris,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,2,3,-1,1,GB,CHI,0,None,2,3,2,3,2,0.2511713187075856,0.08540174450529962,0.0010117005859721884,0.1271398801315566,0.23132772230365448,0.0027579381154494388,0.301189695650482,0,0,1.6596191170864967,-0.5421671034749891,-0.9509977744574571,0.40883067098246806,0.49972124962223297,0.500278750377767,0.5170281488143832,0.4829718511856168,0.500278750377767,-0.017306899192150227,-0.028992018225024174,0.011685119032873947,2009
